hid|name|since|location|description|response_time|response_rate|acceptance|is_super_host|neighbourhood|email_verified|phone_verified|work_email_verified|identity_verified
5394070|Eva|2013-03-09|New York, New York, United States|I love to travel and I love to work. I'm a writer and filmmaker with a passion for design. I can help you navigate the city of Bangkok which I know very well: the best fresh fruit juice, a bespoke tailor, the massage parlor that lets you forget how you got here, the open mic gallery, best haircuts. I called Bangkok home for more than 7 years, speak the language, and have traveled the whole country extensively. So keep those questions coming.|within an hour|1.0|1.0|0|Klong Toey|1|1|0|1
2975807|Ingo|2012-07-18|Zürich, Zurich, Switzerland|I am taking a bottom-up view of the world: travel is not about checking a country's sites off a list but about engaging on the micro-level: the people I meet, the little street I walk down. For me life is about doing the right thing, and a rich life is based on sharing experiences with people I care about and appreciating the (sometimes complicated) beauty of everything.I am fairly social but also need privacy and time-alone. As a guest, I am very respectful of my host's home and his/her thresholds for interaction/solitude and somewhat expect the same of my guests when hosting.I am always interested in leaving my comfort zone, even just a little bit, and learn something new. |a few days or more|0.0|0.0|0|Upper Sukhumvit|1|1|1|1
10138065|S1|2013-11-19|Bangkok, Thailand|We are very welcome all our guests as our own family . Please feel free to contact us anytime. We hope you love our place and Thailand , our land of smile . |within an hour|1.0|1.0|0|Sathorn|1|1|0|1
8480912|Chris And Lek|2013-08-28|Los Angeles, California, United States|Hello. We're Chris and Lek. Currently based in my hometown of Los Angeles California, we rent out our Bangkok condo when we're not there. We both work in the food and beverage industry and love to eat, drink, and travel. Staying in our condo is great choice because it's not just a cold empty space, but a home! We hope you enjoy your stay with us, and please don't hesitate to ask for local food recommendations! Cheers!|within a few hours|0.8|0.71|0|Aree|1|1|0|1
10204823|Jahidul|2013-11-23|TH|||0.0|0.0|0||1|1|0|0
10222460|Preeda|2013-11-24|Bangkok, Thailand|||0.0|0.0|0||1|1|0|0
7273604|Nim|2013-07-03|Bangkok Thailand|"Teacher, urbanist, artist, collector, owner of Thai Language school for twenty years, developer of cool loft apartments at villageinthecity. I was and still am a farmer’s daughter from a small village in  Thailand. I was picking fruit and planting rice until I was eighteen years old. I crazy to get to go to University and ended up starting a language school in Bangkok. I’ve enjoyed travelling to Africa and America and Nepal and some other places which are interesting but in the end I think you can’t find a better place on earth than a Thai village and I spend one week every month on my own organic village farm in Isaan, still picking fruit and planting trees. I started collecting country-style antiques when I was in college and then started helping renovate small properties in a Sukhumvit neighborhood where I know everyone and get all the gossip from the beauty salon every week. I like what Americans call “loft style” and I use wood from old houses and country antiques like you might find in a french restaurant but I upgrade everything with modern conveniences.I’ve taught Thai to almost a thousand students, American and European and Japanese, and I have many old friends all over the world from this experience. I like helping people who share my style get started living in Thailand. If I have a property I’m working on that might fit what they need that would be very nice but if I don’t I’m still happy to talk to them.I love books and films and especially old fashioned British costume dramas, my favorite is ""Pride and Prejudice"". I am also interested in Asian foods, history and customs of India, and languages (English, Japanese, Lao, Cambodian, and even a little bit of Swahili!)"||0.0|0.0|0|Bang Na|0|1|0|0
7278395|Niramol|2013-07-04|Chatuchak, Bangkok, Thailand|I have just recently retired from my dream job as a manager of a portrait studio, where I had worked for 27 years. Having more free time allows me to do what I enjoy the most: traveling, photographing, golfing, and gardening. I love to be a host so I can share with my guests my beautiful country and the kindness of the people of Thailand.|within an hour|1.0|1.0|0|Din Daeng/Huai Khwang|1|1|0|1
10362425|Billy|2013-12-01|Bangkok, Thailand|Currently working as an English Tutor as well as founded my own tutoring school in Nonthaburi Province where it is my hometown, I am an easy-going, down-to-earth, and communicative person.Feel free to contact me as one of your host choices. I really enjoy welcoming my valuable guests from across the world. ||0.0|1.0|0||1|1|0|1
7454779|Lily Duangdao|2013-07-13|Bangkok, Thailand|I love traveling. I like to help all travel to enjoy their stay when they away from home. |within an hour|1.0|1.0|1|Lower Sukhumvit|1|1|0|1
1611711|Nichapat|2012-01-15|Bangkok, Thailand|Hi I am 30 yrs olf thai from Bangkok||0.0|0.0|0||1|0|0|0
2653642|Hab|2012-06-16|Bangkok, Thailand|from bangkok ||0.0|0.0|0|Din Daeng/Huai Khwang|0|0|0|0
843854|Anshera|2011-07-20|Bangkok, Thailand|I'm in Bangkok Thailand.  I always love to travel with my family and little kids.|within an hour|1.0|0.0|0||1|1|0|1
7327298|Notee|2013-07-07|Bangkok, Thailand|I love to travel and exploring things around the world.|within a few hours|1.0|0.88|0|Klong Toey|1|1|0|1
10477079|Heide Emigre|2013-12-06|Bangkok, Thailand|Welcome to HEIDE EMIGRÉ, our residential family-owned project ~ Stylish & Homey Stay in the City ~About us: We are a family from Thailand. Luck is a films director while Phai has a graphic studio and always busy with our growing-up kids.We have interest in art, design, and get excited every time we get new experience with people, culture, places, neighborhood while traveling.In this project, we are developing places to stay, trying to offer the homey feeling with style. We hope that our guests feel comfortable and love our decoration.As we have several rooms and apartments, we have people to help us organize things and also sometimes communicate to guests, Feel free to let us know how you enjoy your stay. We’d definitely love to hear that!Khob Khun Kha :)|within a day|1.0|0.33|0|Victory Monument|1|1|1|1
627037|Albert|2011-05-25|TH|I am open minded to talk to people around the globe as I have travelled the world myself.||0.0|0.0|0|Yan Nawa|1|1|0|0
8664261|Kriengkrai|2013-09-06|Bangkok, Thailand|"My inspiration is to have a place where friends can meet. Finally, it happens to be ""BANGKOK HUB"". A milestone, a pace, or whatever we call, I wish this small place would become a HUB for you."||0.0|0.0|0|Sathorn|1|1|0|0
2346550|Ken|2012-05-11|Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia|"Hi I am Ken from from Kuala Lumpur, thanks for dropping by. My motto is ""Do to other what you want other to do to you"" and l love to host guests in Kuala Lumpur and show them how to have a good time during their stay. I travelled a lot and use Airbnb services, I get to know the hosts and become good friends. I like to treat my guests like friends and give them a boutique hotel stay experience with a personal touch. My place come with beach, jungle, 2 cinemas, 3 swimming pools, saunas, BBQ place, common kitchen, many common place to hang out - you will get to make friends with the local and expats who live in Mont Kiara community in Kuala Lumpur. I love books, movies, travelling, music and of course food, look forward to host you!"|within a day|1.0|0.0|0|Suan Luang|1|1|0|0
1667508|Siriwipa|2012-01-29|Bangkok, Thailand|I am a full time employee and part time business owner :-)My life mission these days is giving and sharing. I am trying to do it every day even it is a small thing like giving small coins to a street begger or giving consultation to my colleague about their work or personal life problem.|within a few hours|1.0|1.0|0|Ratchathewi/Phaya Thai|1|1|1|1
7489121|Anis|2013-07-15|Bangkok, Thailand|love to travel , find chic accommodation,reading book|within an hour|0.83|0.83|0|Suan Luang|1|1|0|1
10581237|Anchana|2013-12-12|110/54 Millennium Residence Sukhumvit 20 Klongtoey Bangkok|Hi everyone!My name is Anchana(Anna) I'm the owner who will take care of you.I was working as cabin crew before which is the job I love cause I love talking to people and take care of them.I also love traveling,cooking thai spicy food,eating and reading.I cannot sing to save my life,but I'd love to learn how to carry a tune.Last but not least shopping is my life and I can definitely be your shopping guide book in Bangkok.Hope to see you soon,Regards Anna||0.0|0.0|0|Silom|1|1|0|1
1780407|Feb|2012-02-20|Bangkok, Thailand|Hello! I'm a designer living in San Francisco. These properties are my family condos in Bangkok where I came from. I manage all the bookings and my dad manages the property. It's like a family business so we will take care of you like you are part of our family!|within an hour|0.9|1.0|1|Bang Na|1|1|0|1
1928343|Chanvit|2012-03-15|Bangkok, Thailand|I have a few condominiums in Bangkok area available for anybody who is finding a place to stay either short or long term. ||0.0|0.0|0||1|1|0|0
9701189|Tam|2013-10-29|Auckland, Auckland, New Zealand|I used to live in Auckland, New Zealand for 10 years. I turn my life back Bangkok to stay with my beloved mum and dad. I enjoy travelling, cooking, and espectially YOGA.I love Yoga as it help me relax. Please kindly be invited to join our yoga class. |within a day|1.0|0.0|0||1|1|0|0
7616231|Jeab|2013-07-21|Phra Nakhon, Bangkok, Thailand|Hi! My nickname is Jeab.  I am originally from Bangkok, Thailand. I love travelling and meeting people. I have joined Airbnb since 2013 as a host. My sister (Jib) usually helps me greetings all guests for the check-in. |within an hour|1.0|1.0|0|Thonburi|1|1|0|1
7644106|Jirapha|2013-07-22|København S, Denmark||within a few hours|1.0|0.75|0||1|1|0|1
7647775|Hataipat|2013-07-22|Bangkok, Thailand|I work at Thai Airways airline more than 10years. I love to travel and get new experience. I enjoy to have more friend. We are family (my dad,my mom, my sisters)who enjoy meeting new people, plus exchange experiences from international guests.We have been around collecting enhancing properties across Bangkok and some tourist destinations to showcase the charm and unique lifestyle of Thai people through how we live and also how YOU will live!Who would know about Bangkok better than Bangkokian local people like us ;) We are very interested in hanging out with you. We do know where to go and what to do which you wouldn't find in any guide books. We met lots of awesome people and indeed many good friends from this society.Even you will not be able to stay with us, you are still very welcome to chat about where and how to do things in Bangkok. We hope you enjoy your stay with us and we will try our best to make sure that you have a wonderful time here, in the land of smiles, yummy food and amazing shopping experience.Cheers! Hataipat's family|within a day|1.0|0.5|0||1|1|0|1
1681901|Pornpan|2012-02-01|Bangkok|I am a professional management in a music and media company. I love travelling to a new places as it always give you a full reflection of yourself as well as open your mind to a new culture and environment. I like the concept of airbnb that allow a direct and easy connection between two parties who love travelling. I myself have experienced being both a host and a guest. I always ensure that my guests get a complete information about my place and very happy to welcome them with the best hospitality i can provide. ||0.0|0.0|0|Thonburi|1|1|0|1
7753623|Kia|2013-07-27|Bangkok, Thailand|Relaxing traveller who enjoy fantastic scenery peace and calm but convenient environment||0.0|0.0|0|Chatuchak|1|1|0|1
578672|Warin|2011-05-11|Bangkok, Thailand|I am 29 year old, working at home, living simple with 2 kittens. I am easy going, kind and gentle. Love jazz.||0.0|0.0|0||1|1|0|1
368001|Melissa And Kurt|2011-01-30|Portland, Oregon : Oysterville, Washington : Bangkok, Thailand|My husband and I enjoy the arts, fashion business and traveling. In particular we have a huge heart for SE Asia. Our beautiful honeymoon was spent in Bali where we were charmed everyday by the most lovely experiences. We currently have a small but lovely apartment overlooking the Chao Phrya river in Bangkok as most of my business in fashion keeps me there. When we are stateside we live in Oysterville, Washington, and also own a second home in Portland, Oregon.We are great supporters of the arts and try to see performance as well as exhibits as much as is possible when we travel. Often my business takes me to amazing destinations, as international fashion means international travel as well. My most recent trips have been a month long adventure from that took me and my husband from NYC to London, Milan and Paris to document a fashion week experience. We're considerate and responsible people who understand the importance of trust in renting your place to those you have never met.  We appreciate it when our guests do the same with our two historic homes, one on the charming historic Willapa bay in Oysterville, Washington, the other a beatiful 100+ year old victorian in Portland,OR which is perched high enough upon a hillside for an outstanding city view. Our homes are filled with precious things so we understand the importance of knowing that those things will be taken care of in our absence.Please feel free to ask me any questions you might have; as I will do the same. I've used airbnb on many occasions and feel comfortable that the system makes this a wonderful and safe experience.Thanks for reading!Melissa |within a day|1.0|0.27|0|Banglampoo|1|1|0|1
