hid,name,since,location,description,response_time,response_rate,acceptance,is_super_host,neighbourhood,email_verified,phone_verified,work_email_verified,identity_verified,picture,thumbnail,url
5386996,Parechart,2013-03-09,"Bangkok, Thailand","Time flies, life is short so let's enjoy our lives!Thank you for viewing my listing. Please simply message me if you want to ask anything or need any clarifications. If you want to book, please place a booking or send me a message if you have questions. ",,0.0,0.0,0,Sathorn,1,1,0,0,https://a0.muscache.com/im/users/5386996/profile_pic/1362844187/original.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/users/5386996/profile_pic/1362844187/original.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/5386996
729617,Kanchuya,2011-06-22,Singapore,"I'm a nice, clean and friendly female. I love traveling and have been able to do so through work and holidays. I've been living in different places, some longer than others, mostly through work including San Francisco, Phoenix, Los Angeles, Vancouver, London, Hong Kong, Bangkok and Singapore. So I can relate to most of people who move their life around. I love cooking, decorating, reading books, listen to music and hang out with good friends.  ",,0.0,0.0,0,,1,1,0,1,https://a0.muscache.com/im/users/729617/profile_pic/1311314342/original.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/users/729617/profile_pic/1311314342/original.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/729617
3346331,Bee,2012-08-23,Canada," I was born and raised in Bangkok. Now, I have been living in Canada with my husband and 14 years old twin girls for 18 years. I am a self employed and run a retail business in Southern Alberta.I mostly enjoy eating, shopping, technology and travels to fun destinations and with fun people.I LOVE to travel and embrace the passion of adventure. Getting to know countries by seeing, doing, eating, smelling and adventuring is more my style. I am not the tour group style traveler.My hosting style could be described as helpful, if a person would like a bit of advice or need a bit of help orientating in the area. I certainly can lend a hand on food, destinations and travel recommendations within Thailand and also my parents are also a few blocks away  and always available to help out. I have encountered the frustrations of language barriers and being scammed when travelling sometimes, so to help other travelers avoid that is a pleasure!!",within an hour,1.0,1.0,1,Sathorn,1,1,1,1,https://a0.muscache.com/im/pictures/user/6ef3b136-58ca-4c13-b207-6c04c3ce391f.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/6ef3b136-58ca-4c13-b207-6c04c3ce391f.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/3346331
2148220,Marvin,2012-04-15,"Bangkok, Bangkok, Thailand","We're conveniently situated walking distance from Saint Louis BTS skytrain station, Silom road - one of Bangkok's prime shopping and entertainment districts, and the vast green expanses of Lumpini park.Designed with the needs of executives in mind, every detail of our studio and one-bedroom serviced apartments, and the complimenting facilities and services we offer are specifically planned to ensure that regardless of whether you're staying in the city for only a few short weeks, or scheduled to remain in the city for months, Marvin Suites will serve your every need. ",,0.0,0.0,0,Sathorn,1,1,0,0,https://a0.muscache.com/im/pictures/user/a593e244-c63c-47ee-a114-bce86c6a2fad.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/a593e244-c63c-47ee-a114-bce86c6a2fad.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/2148220
5735895,Pariya,2013-04-02,"Bangkok, Thailand","Hi I am Pariya, welcome to Bangkok, Thailand.We would to like welcome you to ""Pariya Villa"" our traditional name of a Thai residence on a quiet lane (""soi"") off Rama I Road, conveniently located in the dynamic and exciting Siam area of Bangkok, a four-story residence in modern Thai style in a quiet garden setting, offers one well-appointed apartment per floor that combine classical style with contemporary amenities, considerable personal space and complimentary parking in a peaceful atmosphere in the heart of Bangkok. Reach out to me if you have any questions.",,0.0,1.0,0,,1,1,0,1,https://a0.muscache.com/im/users/5735895/profile_pic/1410743423/original.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/users/5735895/profile_pic/1410743423/original.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/5735895
5793490,Nicky,2013-04-06,Bangkok,"Hello, I'm Nicky,Welcome to Thailand. We love to share Bangkok/Thailand with you guys.  You will be amazed with Thai culture, beauty of nature, yummy Thai food, people and places.   You're more than welcome to stay here more like very at home.Enjoy your trips and feel free to let me know how to facilitate your journey more enjoyable.你好，我是Nicky，欢迎来到泰国。我们喜欢与你们分享曼谷/泰国。您将会对泰国文化，自然之美，美味的泰式美食，人们和地方感到惊叹。你更欢迎留在这里更像在家里。享受您的旅行，随时让我知道如何让您的旅程更愉快。こんにちは､私はﾆｯｷｰです､ﾀｲへようこそ。私たちはﾊﾞﾝｺｸ/ﾀｲを皆さんと共有したいと考えています。あなたは､ﾀｲの文化､自然の美しさ､おいしいﾀｲ料理､人々､そして場所に驚かれるでしょう。あなたは､家庭のようにもっとここに滞在することを歓迎する以上のものです。あなたの旅を楽しんで､あなたの旅をより楽しくする方法を教えてください。Hola, soy Nicky,Bienvenido a Tailandia.Nos encanta compartir Bangkok / Tailandia con ustedes. Te sorprenderá la cultura tailandesa, la belleza de la naturaleza, la deliciosa comida tailandesa, las personas y los lugares. Eres más que bienvenido a quedarte aquí más como en casa.Disfrute de sus viajes y no dude en decirme cómo facilitar su viaje más agradable.Bonjour, je suis Nicky,Bienvenue en Thailande.Nous aimons partager Bangkok / Thaïlande avec vous les gars. Vous serez étonné par la culture thaïlandaise, la beauté de la nature, la délicieuse cuisine thaïlandaise, les gens et les lieux. Vous êtes plus que bienvenus pour rester ici plus comme à la maison.Profitez de vos voyages et n'hésitez pas à me laisser savoir comment faciliter votre voyage plus agréable.Hallo, ich bin Nicky,Willkommen in Thailand.Wir lieben es, Bangkok / Thailand mit euch zu teilen. Sie werden begeistert sein von der thailändischen Kultur, der Schönheit der Natur, leckerem thailändischen Essen, Menschen und Orten. Sie sind mehr als willkommen, hier mehr wie zu Hause zu bleiben.Genießen Sie Ihre Reisen und lassen Sie mich wissen, wie Sie Ihre Reise angenehmer gestalten können.",,0.0,0.0,0,Bang Kho Laem,1,1,0,1,https://a0.muscache.com/im/users/5793490/profile_pic/1365267444/original.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/users/5793490/profile_pic/1365267444/original.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/5793490
5822937,Piya,2013-04-08,Thailand,"Thanks for visiting my listing page and welcome to my place at Ideo Mix,Sukhumvit 103, the location is close to BTS udonsuk!  ",within an hour,1.0,1.0,1,Bang Na,1,1,0,1,https://a0.muscache.com/im/users/5822937/profile_pic/1380361962/original.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/users/5822937/profile_pic/1380361962/original.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/5822937
4154759,Mimi,2012-11-15,"Bangkok, Thailand","From : Bangkok - ThailandPurpose : Sightseeing/Travelling/people observing Career: Marketing in Real Estate Company, accountant in fireworks companyEducation: Master Degree in Marketing from Sasin School of Business (Chulalongkorn University)Age: 35 yrs oldPersonality: Easy going, humble, eager to learn, good listener, funny, love babies and animals like cats, dogs, fish, bunnies, etc. ",within an hour,1.0,1.0,0,Sathorn,1,1,0,1,https://a0.muscache.com/im/users/4154759/profile_pic/1444026346/original.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/users/4154759/profile_pic/1444026346/original.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/4154759
5929404,Inn Saladaeng & The Sathon Vimanda,2013-04-15,Bangkok,Lovely family run hotels in two central locations of bangkok ❤,a few days or more,0.0,0.0,0,Silom,1,1,1,1,https://a0.muscache.com/im/pictures/user/94b6b6dc-d31d-4202-b478-825ffd5a1153.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/94b6b6dc-d31d-4202-b478-825ffd5a1153.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/5929404
5935474,Tisa,2013-04-15,"Bangkok, Thailand",Investor relations manager in a high-end real estate developer in Thailand.,,0.0,0.0,0,,1,1,1,1,https://a0.muscache.com/im/users/5935474/profile_pic/1366039966/original.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/users/5935474/profile_pic/1366039966/original.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/5935474
9181769,Nol,2013-10-02,"Bangkok, Thailand","Professional working in foreign investment especially on real estate investment. Background in Architect, loves art, design, Architecture, wine, good food, grilling and travelling",a few days or more,0.0,0.0,0,Chatuchak,1,1,1,1,https://a0.muscache.com/im/users/9181769/profile_pic/1401960040/original.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/users/9181769/profile_pic/1401960040/original.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/9181769
9279712,Jing,2013-10-07,Bangkok Thailand,"I love to travel and meet new peoples.I love to read ,shopping and watching movies in my free time and also like to hang out in the new place all around bangkok so if you want an idea where to hang out you can ask me.",within a day,1.0,1.0,0,Aree,1,1,0,0,https://a0.muscache.com/im/users/9279712/profile_pic/1384363267/original.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/users/9279712/profile_pic/1384363267/original.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/9279712
9399478,Piyakorn,2013-10-13,Bangkok,I'm a pastry chef who spend most of my time working in the kitchen. If I have free time I would go shopping or testing new recipe. ,within a day,1.0,0.0,0,Klong Toey,1,1,0,1,https://a0.muscache.com/im/users/9399478/profile_pic/1381676570/original.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/users/9399478/profile_pic/1381676570/original.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/9399478
9407280,Timo,2013-10-13,"Berne, Canton of Bern, Switzerland","Hi,Welcome to the Airbnb profile of The Duplex Bangkok.We can offer you first class amenities, the highest technical comfort, excellent infrastructure with a variety of additional services in a prime location in the heart of Bangkok.We call it „The Duplex Bangkok” and we will carry out our slogan ""Swiss made"" throughout your stay.We are looking forward to welcoming you in our apartment for a pleasant stay.Kind regardsTimo and Rose",within a few hours,1.0,1.0,0,Ratchathewi/Phaya Thai,1,1,0,1,https://a0.muscache.com/im/users/9407280/profile_pic/1397870829/original.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/users/9407280/profile_pic/1397870829/original.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/9407280
9478184,Shine,2013-10-17,"Bangkok, Bangkok, Thailand","Hi I’m Shine. I work as a film producer in a company not far from the apartment. I am spoiled by great art direction so I like nice furniture. I am a true Bangkokian, so I can help you navigate the City of Angels.",within a few hours,1.0,0.0,0,Klong Toey,1,1,0,1,https://a0.muscache.com/im/users/9478184/profile_pic/1382007384/original.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/users/9478184/profile_pic/1382007384/original.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/9478184
9545111,Penjit,2013-10-21,"Bangkok, Thailand",,,0.0,0.0,0,,0,1,0,0,https://a0.muscache.com/im/users/9545111/profile_pic/1382334838/original.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/users/9545111/profile_pic/1382334838/original.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/9545111
5260038,Great,2013-02-28,"Bangkok, Thailand","I'm a Thai designer live here in Bangkok. I love to travel a lot, both regional and international. I used to study in Germany during 2011-2012. That's why I can speak German. I've been traveling since I was a kid. I've been more than 30 country around the world. My favourite Country except from my country is ""Germany"". I love to hangout. I'm drinking and smoking. I love to listen to music especially from the 70s. Life is short, Let's have some fun while you can :)",within an hour,1.0,1.0,0,Bang Na,1,1,0,1,https://a0.muscache.com/im/users/5260038/profile_pic/1422266301/original.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/users/5260038/profile_pic/1422266301/original.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/5260038
9626074,Weera,2013-10-25,"Bangkok, Bangkok, Thailand",,,0.0,0.0,0,,1,1,1,0,https://a0.muscache.com/im/users/9626074/profile_pic/1386776708/original.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/users/9626074/profile_pic/1386776708/original.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/9626074
9652914,Jirasak,2013-10-26,Bangkok,"Hi every one!! My name is Jirasak , you can call me Art in short. ",,0.0,0.0,0,Upper Sukhumvit,1,1,0,0,https://a0.muscache.com/im/pictures/user/df346c42-d0e5-44c7-9351-a2ebec97c255.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/df346c42-d0e5-44c7-9351-a2ebec97c255.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/9652914
889670,Narumon,2011-07-29,"Khlong Toei, Bangkok, Thailand",I'm an accountant who likes numbers and travels.  Numbers and calculator fund for my travels which is priceless and worth every penny!!,,0.0,0.0,0,,1,1,0,1,https://a0.muscache.com/im/pictures/user/930bf58e-0c9c-4fb1-8bfc-8f2a47064d83.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/930bf58e-0c9c-4fb1-8bfc-8f2a47064d83.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/889670
8214044,Evan From Sanctuary House,2013-08-17,"Bangkok, Thailand","The Sanctuary House project began in 2006. I had always loved this neighborhood and stayed here whenever in Bangkok because of its real-Thailand-urban-village-feel. (Think Park Slope, Brooklyn 25 years ago).....fast forward to 2017 and I now have three of these shophouses, lovingly restored and transformed into cozy, classy, spacious studio apartments with a large rooftop garden and soaring views of Silom and Sathorn. Having been a tenant in Bangkok before, I knew what expats wanted, whether for a short or long-term stay - kitchens, big bathrooms, good management and no Thai tricks with deposits and hidden charges. Voila Sanctuary House... Our guests love us, so try to book ahead when possible. I have lived in Bangkok for over 8 years. We have a friendly and helpful management style while giving you all the privacy and freedom you need. I look forward to welcoming you to Bangkok and to Sanctuary House, our little oasis of peace and quiet in the heart of the Big Mango. ",within an hour,1.0,1.0,1,Sathorn,1,1,1,1,https://a0.muscache.com/im/pictures/user/b6610a10-14e4-4979-b1e8-07b346d6d9e8.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/b6610a10-14e4-4979-b1e8-07b346d6d9e8.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/8214044
9797599,Littlehome,2013-11-04,"Bangkok, Thailand","I have experience in organising trips also knowledge about hospitality. I can introduce you Bangkok and travel trip all over Thailand and Southeast Asia.  We also have reliable guides, business assistants and drivers. We can provide tailor made trips, travel services for your purpose. Most of the time our staff opens the room for guests. Kindly contact us for details. Look forward to welcome to our places.",within an hour,1.0,0.6,0,Lower Sukhumvit,1,1,1,1,https://a0.muscache.com/im/pictures/user/99a15066-6f81-4db7-a567-1fbf7f1b214f.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/99a15066-6f81-4db7-a567-1fbf7f1b214f.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/9797599
